30,48382,1.2048358
106,8540,0.6192407
106,8540,0.6192407
106,20816,0.3745131
106,28905,0.5746296
106,28905,0.5746296
106,28905,0.5746296
106,60168,-0.21653873
106,64560,0.58744687
106,51786,-0.17957184
229,28905,0.77819824
229,24137,0.6562781
330,28905,0.48078036
330,59884,0.6740115
760,29023,0.4453395
760,9892,0.66826063
1127,28905,0.24901766
1280,11587,0.6319571
1280,28905,0.6820419
1280,30926,0.03758495
1309,69189,0.81829613
1555,45285,0.85178226
1555,5061,0.37410906
1584,45285,0.50044316
1584,27718,0.5656921
1746,28905,-0.33068472
1746,45285,0.016595935
1763,28905,-0.09189957
1763,28905,-0.09189957
1763,45285,-0.24672624
1763,48603,-0.056328055
1763,28905,-0.09189957
1893,28905,0.77819824
1893,11754,0.5841388
1948,28905,-0.04028314
2032,29583,0.29348728
2146,28567,0.16488153
2438,28905,0.7328215
2867,9780,0.6859602
2867,65912,0.65172845
2867,45285,0.8998293
2867,52584,0.8542108
2867,52584,0.8542108
2867,68924,0.74265593
2880,27718,0.5869031
2880,27718,0.5869031
2880,28905,0.44178826
2880,62565,-0.19121598
2880,28905,0.44178826
2880,45285,0.51371866
2880,63492,0.4241662
2976,28905,0.81113696
2976,28905,0.81113696
3022,29828,0.5706881
3388,28905,0.5266496
3388,10100,0.6762165
3388,66409,0.36414248
3388,66409,0.36414248
3427,28905,0.74956125
3464,28905,-0.1875655
3464,68710,0.11281399
3465,3005,0.19245696
3524,9571,0.8579834
3524,45285,0.8045846
3524,22690,0.31073657
3524,28905,0.73927325
3524,20816,0.3238041
3524,28905,0.73927325
3524,60642,0.8334214
3524,49214,0.9058953
3524,52915,0.5144345
3524,51720,0.8576291
3524,60642,0.8334214
3623,28905,0.81113696
3623,43602,0.49316218
3623,66652,0.81899065
3633,10722,0.10794624
3633,14294,0.7917928
3633,19278,0.24883306
3633,19802,0.6594392
3633,62084,0.051875774
3633,20190,0.08678753
3633,26930,0.056962896
3633,28905,0.7407365
3633,28905,0.7407365
3633,28905,0.7407365
3633,28905,0.7407365
3633,28905,0.7407365
3633,28905,0.7407365
3633,60926,0.7844924
3648,28905,0.57661945
3735,28541,0.43401343
3784,20816,0.4360047
3784,33004,0.6940444
3784,29828,0.92160136
3784,29834,0.8473217
3784,29834,0.8473217
3944,21233,0.20474374
3990,60642,0.09232939
3990,39520,-0.00039368356
4354,28905,0.74437475
4620,47139,0.29355645
4620,1355,0.085562624
4620,60642,0.7855969
4865,16101,-0.16425836
5061,14294,0.7681144
5061,63492,0.7221915
5061,28905,0.6520453
5061,28905,0.6520453
5061,61427,0.3351857
5061,29834,0.884932
5061,60642,0.8128132
5081,24861,0.7511781
5081,28905,0.3489366
5340,69203,0.74109346
5502,2032,-0.114247315
5502,3784,0.54946935
5502,27955,0.031539876
5502,28905,0.5574021
5502,28905,0.5574021
